date,mkey,Epi_1y,Epi_5y,Epi_10y,Epi_20y,Epi_30y
1911-03-31,1911-03,-0.34413422560118767,0.2425735821413414,0.35544621244733093,0.41208554312630996,0.43096544195419173
1911-04-30,1911-04,-0.34413422560118767,0.2425735821413414,0.35544621244733093,0.41208554312630996,0.43096544195419173
1911-05-31,1911-05,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1911-06-30,1911-06,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1911-07-31,1911-07,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1911-08-31,1911-08,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1911-09-30,1911-09,0.7770696236472461,0.5545120164226172,0.5116957078776401,0.49021054312549506,0.4830487752875249
1911-10-31,1911-10,0.7770696236472461,0.5545120164226172,0.5116957078776401,0.49021054312549506,0.4830487752875249
1911-11-30,1911-11,0.7770696236472461,0.5545120164226172,0.5116957078776401,0.49021054312549506,0.4830487752875249
1911-12-31,1911-12,1.349473694053027,0.713764796029374,0.5914651871236403,0.5300954115461317,0.5096386875682266
1912-01-31,1912-01,2.4824796890830183,1.028986792776767,0.7493594140847941,0.6090427799663606,0.5622702665155946
1912-02-29,1912-02,2.4824796890830183,1.028986792776767,0.7493594140847941,0.6090427799663606,0.5622702665155946
1912-03-31,1912-03,2.4824796890830183,1.028986792776767,0.7493594140847941,0.6090427799663606,0.5622702665155946
1912-04-30,1912-04,2.4824796890830183,1.028986792776767,0.7493594140847941,0.6090427799663606,0.5622702665155946
1912-05-31,1912-05,3.0489826865980203,1.1865977911504655,0.828306527565372,0.6485164641764753,0.5885860559892789
1912-06-30,1912-06,2.4824796890830183,1.028986792776767,0.7493594140847941,0.6090427799663606,0.5622702665155946
1912-07-31,1912-07,1.8982734728956796,0.8664504507038928,0.6679452033079493,0.5683355431246802,0.535132108620858
1912-08-31,1912-08,1.8982734728956796,0.8664504507038928,0.6679452033079493,0.5683355431246802,0.535132108620858
1912-09-30,1912-09,1.8809352690413284,0.86162666048305,0.6655289739971721,0.567127424567992,0.5343266962497243
1912-10-31,1912-10,1.8809352690413284,0.86162666048305,0.6655289739971721,0.567127424567992,0.5343266962497243
1912-11-30,1912-11,1.8809352690413284,0.86162666048305,0.6655289739971721,0.567127424567992,0.5343266962497243
1912-12-31,1912-12,1.8809352690413284,0.86162666048305,0.6655289739971721,0.567127424567992,0.5343266962497243
1913-01-31,1913-01,0.7600816865374207,0.5497856765092644,0.5093282912802111,0.4890268310042952,0.48225963387338344
1913-02-28,1913-02,0.7600816865374207,0.5497856765092644,0.5093282912802111,0.4890268310042952,0.48225963387338344
1913-03-31,1913-03,0.7600816865374207,0.5497856765092644,0.5093282912802111,0.4890268310042952,0.48225963387338344
1913-04-30,1913-04,0.7600816865374207,0.5497856765092644,0.5093282912802111,0.4890268310042952,0.48225963387338344
1913-05-31,1913-05,-0.33269336999662613,0.24575662738910556,0.3570405950537607,0.4128827370038517,0.43149690453922507
1913-06-30,1913-06,0.7600816865374207,0.5497856765092644,0.5093282912802111,0.4890268310042952,0.48225963387338344
1913-07-31,1913-07,1.3147898370623103,0.7041151430677185,0.5866316903799311,0.5276786553700021,0.5080275167841234
1913-08-31,1913-08,1.3147898370623103,0.7041151430677185,0.5866316903799311,0.5276786553700021,0.5080275167841234
1913-09-30,1913-09,1.3147898370623103,0.7041151430677185,0.5866316903799311,0.5276786553700021,0.5080275167841234
1913-10-31,1913-10,1.3147898370623103,0.7041151430677185,0.5866316903799311,0.5276786553700021,0.5080275167841234
1913-11-30,1913-11,1.8639509060819477,0.8569013149605873,0.6631620554886535,0.5659439614920517,0.5335377208657558
1913-12-31,1913-12,1.3147898370623103,0.7041151430677185,0.5866316903799311,0.5276786553700021,0.5080275167841234
1914-01-31,1914-01,1.3147898370623103,0.7041151430677185,0.5866316903799311,0.5276786553700021,0.5080275167841234
1914-02-28,1914-02,0.7656287680426608,0.5513289711748464,0.5101013252712071,0.4894133492479517,0.48251731270249043
1914-03-31,1914-03,0.7656287680426608,0.5513289711748464,0.5101013252712071,0.4894133492479517,0.48251731270249043
1914-04-30,1914-04,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1914-05-31,1914-05,1.3261127457018977,0.707265373416027,0.5882096360522769,0.5284676307539624,0.5085535003734357
1914-06-30,1914-06,0.7656287680426608,0.5513289711748464,0.5101013252712071,0.4894133492479517,0.48251731270249043
1914-07-31,1914-07,0.7600816865374207,0.5497856765092644,0.5093282912802111,0.4890268310042952,0.48225963387338344
1914-08-31,1914-08,1.8473096615662041,0.8522714309638344,0.6608429535156624,0.5647844067610807,0.5327646843784337
1914-09-30,1914-09,1.2928233943015244,0.6980036961920036,0.5835704757755822,0.5261480431251201,0.5070071086208581
1914-10-31,1914-10,0.7546455466622738,0.5482732477369906,0.5085707179690334,0.4886480431255111,0.48200710862085805
1914-11-30,1914-11,0.7493170531212912,0.5467907680493173,0.5078281461095626,0.4882767559968021,0.4817595838683828
1914-12-31,1914-12,0.7546455466622738,0.5482732477369906,0.5085707179690334,0.4886480431255111,0.48200710862085805
1915-01-31,1915-01,0.7546455466622738,0.5482732477369906,0.5085707179690334,0.4886480431255111,0.48200710862085805
1915-02-28,1915-02,0.7600816865374207,0.5497856765092644,0.5093282912802111,0.4890268310042952,0.48225963387338344
1915-03-31,1915-03,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1915-04-30,1915-04,1.3147898370623103,0.7041151430677185,0.5866316903799311,0.5276786553700021,0.5080275167841234
1915-05-31,1915-05,1.3036956740518062,0.7010285537365477,0.5850856223979359,0.5269056188826875,0.5075121591259083
1915-06-30,1915-06,1.3036956740518062,0.7010285537365477,0.5850856223979359,0.5269056188826875,0.5075121591259083
1915-07-31,1915-07,0.7546455466622738,0.5482732477369906,0.5085707179690334,0.4886480431255111,0.48200710862085805
1915-08-31,1915-08,-0.3111576417997689,0.25174824197314205,0.36004178584233926,0.41438333724393267,0.4324973046992895
1915-09-30,1915-09,-0.3111576417997689,0.25174824197314205,0.36004178584233926,0.41438333724393267,0.4324973046992895
1915-10-31,1915-10,0.7493170531212912,0.5467907680493173,0.5078281461095626,0.4882767559968021,0.4817595838683828
1915-11-30,1915-11,0.7440930398458275,0.5453373565908166,0.5071001344826319,0.4879127490078724,0.4815169125424271
1915-12-31,1915-12,1.282166407219559,0.6950387368166568,0.5820853320566406,0.5254054688677021,0.5065120591159076
1916-01-31,1916-01,1.8150157613178268,0.8432867055839963,0.6563425180037186,0.562534181738602,0.5312645343634324
1916-02-29,1916-02,2.369179089580026,0.9974645931020297,0.7335699913886797,0.6011480431243381,0.5570071086208581
1916-03-31,1916-03,3.478151624109384,1.306000062645691,0.8881149468688398,0.6784207703962593,0.6085222601360094
1916-04-30,1916-04,3.4455347848585265,1.2969254900120555,0.883569507001777,0.676148043123556,0.6070071086208582
1916-05-31,1916-05,3.41356382361263,1.2880306118860152,0.8791140758449525,0.673920320351302,0.6055219601060067
1916-06-30,1916-06,3.946413177710898,1.436278580653355,0.9533712617920304,0.711049033222202,0.6302744353535314
1916-07-31,1916-07,3.946413177710898,1.436278580653355,0.9533712617920304,0.711049033222202,0.6302744353535314
1916-08-31,1916-08,4.479262531809166,1.5845265494206942,1.0276284477391084,0.7481777460931021,0.6550269106010562
1916-09-30,1916-09,5.544961240005701,1.8810224869553736,1.1761428196332642,0.822435171834902,0.7045318610961058
1916-10-31,1916-10,6.020346448073762,2.0132829296791757,1.2423918776840883,0.8555598078275675,0.7266149517581131
1916-11-30,1916-11,6.4865008754026325,2.1429752084665927,1.307354546258197,0.8880412470048413,0.7482692445431881
1916-12-31,1916-12,7.009003640100932,2.2883445758986434,1.380169845099506,0.9244490139947528,0.7725410892033822
1917-01-31,1917-01,6.943690794513648,2.270173404969638,1.371067932744343,0.919898043121014,0.769507108620858
1917-02-28,1917-02,8.496126893473019,2.7020881601283273,1.5874133879555403,1.0280711200429624,0.8416224932362425
1917-03-31,1917-03,7.90472266529802,2.53754920578216,1.5049960716846078,0.9868623288346012,0.8141499657637151
1917-04-30,1917-04,10.370766711084345,3.2236456003199554,1.848660730097365,1.1586952129298447,0.9287052218284053
1917-05-31,1917-05,10.778836671382145,3.337177768959802,1.905528823655497,1.187129351529443,0.9476613142283352
1917-06-30,1917-06,11.179349780563303,3.448607490032239,1.9613438043699576,1.2150369320068255,0.9662663678801175
1917-07-31,1917-07,10.182724136786911,3.1713288817822147,1.8224553639874594,1.1455924875631047,0.919970071583821
1917-08-31,1917-08,10.585031736109492,3.283257861259289,1.8785204224904861,1.1736251073385517,0.9386584847676471
1917-09-30,1917-09,10.883055670251416,3.3661733092011543,1.920052646418406,1.194391286361396,0.9525026041163542
1917-10-31,1917-10,10.694266502619035,3.31364887539727,1.8937432360421922,1.1812365386935095,0.943732772337672
1917-11-30,1917-11,9.576082440575204,3.0025505984995937,1.7379145741894186,1.10332195616258,0.8917897173165106
1917-12-31,1917-12,9.95934252697497,3.109180228208936,1.7913251963155217,1.130027353463651,0.9095933155174101
1918-01-31,1918-01,10.79603222526469,3.3419618714745374,1.907925173453612,1.188327530297702,0.9484601000738496
1918-02-28,1918-02,9.634580032709902,3.0188256472447033,1.7460667217770864,1.1073980431190589,0.8945071086208582
1918-03-31,1918-03,9.18609849301053,2.894050273532193,1.683566923604963,1.076148043119385,0.873673775287525
1918-04-30,1918-04,7.05047211348969,2.2998818272821406,1.385948837071039,0.9273385193114126,0.7744674260811755
1918-05-31,1918-05,7.364142237981812,2.387150317825117,1.429661493530709,0.9491949181207086,0.7890383586208581
1918-06-30,1918-06,7.254178014305523,2.3565563560013763,1.4143370237865827,0.9415326585054038,0.783930185543935
1918-07-31,1918-07,9.886850898790799,3.08901179495799,1.7812228582489062,1.1249761681188755,0.9062258586208582
1918-08-31,1918-08,10.152058732363026,3.1627972322975997,1.8181818735141526,1.1434557354263752,0.9185455701593197
1918-09-30,1918-09,9.927947656423024,3.100445628545367,1.7869500484009566,1.127839772442154,0.9081349281697303
1918-10-31,1918-10,10.182724136786911,3.1713288817822147,1.8224553639874594,1.1455924875631047,0.919970071583821
1918-11-30,1918-11,11.378674909318585,3.504063211682245,1.9891214924464578,1.2289258208955696,0.975525627139377
1918-12-31,1918-12,11.215722979241272,3.4587271472676413,1.9664127255518005,1.2175714007821434,0.9679560137303472
1919-01-31,1919-01,9.826786406866777,3.0723008074072076,1.7728523495651398,1.1207909002617766,0.9034356800494296
1919-02-28,1919-02,8.231882451096954,2.628570754994933,1.550588629621719,1.00965868141795,0.8293475341527727
1919-03-31,1919-03,9.442373658553015,2.9653504870821954,1.7192810939890317,1.0940051859763407,0.8855785371922863
1919-04-30,1919-04,9.691429805347848,3.034642243912485,1.7539892314045384,1.1113593107246513,0.8971479536912808
1919-05-31,1919-05,9.124238970293364,2.876839877158051,1.6749462617881172,1.0718376982918432,0.8708002120691338
1919-06-30,1919-06,8.270830044644448,2.6394066537107403,1.5560163150904232,1.0123725329159678,0.8311567684848036
1919-07-31,1919-07,8.413878623329476,2.6792052591927678,1.575951377083424,1.022340096100078,0.8378018106076128
1919-08-31,1919-08,8.254188800128706,2.634776769713987,1.5536972131174323,1.011212978184997,0.8303837319974815
1919-09-30,1919-09,7.415024896745486,2.401306759508267,1.4367524340080413,0.9527403998085704,0.7914020130794573
1919-10-31,1919-10,7.280051949288184,2.3637549352540224,1.4179427813734367,0.94333554312077,0.7851321086208582
1919-11-30,1919-11,7.48021778985952,2.419444557570493,1.4458376299441222,0.9572830124457772,0.7944304215042934
1919-12-31,1919-12,8.044509119230286,2.576440231354889,1.5244765282577366,0.9966025885747589,0.8206434722572213
1920-01-31,1920-01,9.349182689264843,2.9394231367003774,1.7062941229402804,1.0875116794829025,0.8812495328632823
1920-02-29,1920-02,11.179349780563303,3.448607490032239,1.9613438043699576,1.2150369320068255,0.9662663678801175
1920-03-31,1920-03,11.045656096642078,3.411411579169431,1.9427124282210855,1.2057212138497406,0.960055889108663
1920-04-30,1920-04,11.817906330767347,3.62626504142597,2.050332206291679,1.2595312766504074,0.9959292643094815
1920-05-31,1920-05,11.9990596295865,3.6766650435633275,2.075577492021836,1.272153960277105,1.0043443867273676
1920-06-30,1920-06,12.9544049212538,3.942458739045597,2.2087131567671876,1.3387220076136885,1.0487230849522193
1920-07-31,1920-07,10.73258656093941,3.3243101828856787,1.8990834690260803,1.1839066638079165,0.9455128557472953
1920-08-31,1920-08,8.121905008978109,2.597973115570302,1.535262317772804,1.0019955007472765,0.8242387470389372
1920-09-30,1920-09,6.868104018159814,2.249143847602359,1.3605342588951075,0.9146311891884842,0.7659958726658016
1920-10-31,1920-10,5.568512592673009,1.8875748833649744,1.1794249051999832,0.8240762199175924,0.7056258931512441
1920-11-30,1920-11,3.998257979731264,1.4507027073442293,0.9605962852895831,0.7146615566366675,0.6326827842965337
1920-12-31,1920-12,1.640218618703582,0.7946550967820125,0.6319830178517674,0.5503543923312171,0.5231446747584243
1921-01-31,1921-01,-0.6200781781364356,0.1658011695591589,0.31699102574815996,0.39285788768609525,0.4181470049939149
1921-02-28,1921-02,-2.819407338941978,-0.44609049969501824,0.01049540330503057,0.23960958158964638,0.3159814675952169
1921-03-31,1921-03,-3.6081464466366153,-0.6655314536978073,-0.09942224252364706,0.18465058119974753,0.27934213400156893
1921-04-30,1921-04,-5.616001585737322,-1.2241517159940236,-0.3792342968542989,0.0447441022434405,0.1860711480297249
1921-05-31,1921-05,-7.359822389102345,-1.7093130284827676,-0.6222508730365018,-0.07676457822781646,0.10506536104804215
1921-06-30,1921-06,-8.281077263701967,-1.9656221763234858,-0.750635742046177,-0.14095722002581756,0.062270266515595196
1921-07-31,1921-07,-7.8044521456004174,-1.833016769037926,-0.684213891762039,-0.10774618763750077,0.08441095477470395
1921-08-31,1921-08,-6.676450546602842,-1.5191870824078428,-0.5270170708573507,-0.02914752337155274,0.13681006428588238
1921-09-30,1921-09,-6.510755396467602,-1.4730878064056832,-0.5039260124193736,-0.0176019568692099,0.14450710862085792
1921-10-31,1921-10,-6.274119408184011,-1.4072515539443078,-0.47094873197679543,-0.0011132634020450394,0.1554995709324158
1921-11-30,1921-11,-6.30690015114971,-1.4163717274454526,-0.4755170132502272,-0.003397411414812923,0.1539768055905546
1921-12-31,1921-12,-5.609168796041021,-1.2222507149217692,-0.37828208825891807,0.045220208078588786,0.18638855191982712
1922-01-31,1922-01,-5.731813774884484,-1.2563726836418505,-0.39537373138358045,0.036674358919697336,0.1806913191471734
1922-02-28,1922-02,-4.17085171107956,-0.8220858566012798,-0.17784010891264046,0.14544152138995942,0.2532027607947709
1922-03-31,1922-03,-4.488912389626163,-0.9105758757345298,-0.22216462721717645,0.1232791906703043,0.23842787364818008
1922-04-30,1922-04,-3.9462338849269845,-0.7595932661159138,-0.1465376637555723,0.1610927945101417,0.2636369428750013
1922-05-31,1922-05,-2.8240851124981656,-0.4473919377519938,0.00984351492774621,0.23928363634845023,0.31576417076775054
1922-06-30,1922-06,-2.5355781127686026,-0.36712426668115805,0.050049471378996346,0.2593866794915377,0.3291661995299486
1922-07-31,1922-07,-2.520029831346043,-0.3627984640485957,0.05221625945122055,0.2604700770261956,0.3298884645530614
1922-08-31,1922-08,-3.128140393650275,-0.5319854114553885,-0.03252922959572635,0.21809719567070568,0.3016398769824402
1922-09-30,1922-09,-2.551304088835974,-0.37149950705808765,0.04785792001452055,0.2582909002707705,0.3284356800494295
1922-10-31,1922-10,-2.243773890184977,-0.285939250798081,0.09071492447540513,0.2797194716991183,0.3427213943351437
1922-11-30,1922-11,-1.6393179824916237,-0.11776909194220231,0.17495110565714567,0.3218376982996649,0.37080021206913427
1922-12-31,1922-12,-1.0278741452295832,0.05234523059986551,0.2601611155230651,0.36444284081466716,0.39920364041276524
1923-01-31,1923-01,-0.10198073153274156,0.3099449007878884,0.38919240524736776,0.4289586940137078,0.4422142092125742
1923-02-28,1923-02,-0.10198073153274156,0.3099449007878884,0.38919240524736776,0.4289586940137078,0.4422142092125742
1923-03-31,1923-03,0.5387298832381515,0.48820175045264635,0.4784809947771857,0.47360313294602785,0.47197716850109794
1923-04-30,1923-04,0.860992067453256,0.5778607016233085,0.5233910293918833,0.49605822276615186,0.48694722838133675
1923-05-31,1923-05,0.860992067453256,0.5778607016233085,0.5233910293918833,0.49605822276615186,0.48694722838133675
1923-06-30,1923-06,1.1832542516683842,0.6675196527939773,0.5683010640065843,0.5185133125862776,0.5019172882615767
1923-07-31,1923-07,1.4978435267355188,0.755043867032007,0.612141812082838,0.540433757410685,0.5165309181446673
1923-08-31,1923-08,1.8374853123942545,0.849538125953702,0.6594738451219682,0.5640998503536396,0.532308313440135
1923-09-30,1923-09,2.1616888350684937,0.939737191288045,0.7046544221138639,0.5866902117991867,0.54736855440399
1923-10-31,1923-10,2.150040804313745,0.9364965063059768,0.703031167850684,0.5858785820466531,0.5468274679022953
1923-11-30,1923-11,1.818187483663643,0.8441691339695143,0.6567845250629264,0.5627551859818808,0.5314118705256197
1923-12-31,1923-12,1.4902614212461067,0.7529343932583412,0.6110851798229558,0.5399054395746812,0.5161787062539944
1924-01-31,1924-01,1.818187483663643,0.8441691339695143,0.6567845250629264,0.5627551859818808,0.5314118705256197
1924-02-29,1924-02,1.4978435267355188,0.755043867032007,0.612141812082838,0.540433757410685,0.5165309181446673
1924-03-31,1924-03,1.1774995698073951,0.6659186000944997,0.5674990991027498,0.5181123288394893,0.501649965763715
1924-04-30,1924-04,0.5349161295787942,0.4871406977760685,0.47794951507760247,0.4733373922380969,0.4718000080291421
1924-05-31,1924-05,0.5349161295787942,0.4871406977760685,0.47794951507760247,0.4733373922380969,0.4718000080291421
1924-06-30,1924-06,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1924-07-31,1924-07,-0.09642639844165146,0.31149021297092516,0.3899664498098409,0.4293457175447345,0.44247222489992805
1924-08-31,1924-08,-0.09825618848531292,0.3109811335188114,0.38971145267327456,0.4292182185647271,0.4423872255799222
1924-09-30,1924-09,-0.09642639844165146,0.31149021297092516,0.3899664498098409,0.4293457175447345,0.44247222489992805
1924-10-31,1924-10,-0.09461776204012984,0.3119934071114492,0.3902184990026296,0.4294717425480933,0.4425562415688348
1924-11-30,1924-11,-0.09461776204012984,0.3119934071114492,0.3902184990026296,0.4294717425480933,0.4425562415688348
1924-12-31,1924-12,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1925-01-31,1925-01,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1925-02-28,1925-02,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1925-03-31,1925-03,0.8459154740396839,0.5736661308083068,0.5212899751409034,0.49500769224825136,0.4862468747027291
1925-04-30,1925-04,0.849618108010374,0.5746962680525803,0.5218059693466592,0.4952656901842654,0.4864188733267403
1925-05-31,1925-05,1.1661933125040496,0.6627730024378817,0.5659234739387466,0.5173245137134471,0.5011247556796814
1925-06-30,1925-06,1.7993437214914003,0.8389264712084845,0.6541584831229212,0.5614421607718104,0.5305365203855636
1925-07-31,1925-07,2.1048110240730176,0.9239127938609684,0.6967280050977424,0.5827269904929506,0.5447264068664718
1925-08-31,1925-08,2.432494130478751,1.015079939979087,0.7423934923070958,0.6055598078301737,0.5599482850914459
1925-09-30,1925-09,2.1048110240730176,0.9239127938609684,0.6967280050977424,0.5827269904929506,0.5447264068664718
1925-10-31,1925-10,1.7809381863464275,0.8338057308372484,0.651593511925708,0.5601596710317424,0.5296815272255093
1925-11-30,1925-11,2.71962047874047,1.0949634897704108,0.7824070429836418,0.6255666477752464,0.5732861783883001
1925-12-31,1925-12,2.0829804654019184,0.9178391523051417,0.693685727121612,0.5812058465927535,0.5437123109329964
1926-01-31,1926-01,2.0829804654019184,0.9178391523051417,0.693685727121612,0.5812058465927535,0.5437123109329964
1926-02-28,1926-02,2.406726381275777,1.0079109034593534,0.7388025326309956,0.6037643221940776,0.5587512946673693
1926-03-31,1926-03,1.7718950043387771,0.8312897601346165,0.6503332659617587,0.5595295460149455,0.5292614438809737
1926-04-30,1926-04,2.406726381275777,1.0079109034593534,0.7388025326309956,0.6037643221940776,0.5587512946673693
1926-05-31,1926-05,1.7718950043387771,0.8312897601346165,0.6503332659617587,0.5595295460149455,0.5292614438809737
1926-06-30,1926-06,0.8315280963250187,0.569663311801991,0.519284969084254,0.49400518598259774,0.4855785371922864
1926-07-31,1926-07,-0.39164286328121434,0.22935585187518337,0.348825471115537,0.40877516177041173,0.42875852105023654
1926-08-31,1926-08,-0.6956981444333362,0.1447623781717854,0.3064527265920628,0.38758872109266634,0.41463422726492566
1926-09-30,1926-09,-0.39164286328121434,0.22935585187518337,0.348825471115537,0.40877516177041173,0.42875852105023654
1926-10-31,1926-10,-0.08758758212908657,0.313949325578583,0.39119821563901214,0.42996160244815756,0.4428828148355477
1926-11-30,1926-11,-0.6804953803757295,0.14899205185695547,0.3085713638182366,0.38864804312655366,0.41534044195419123
1926-12-31,1926-12,-0.3848483318588196,0.2312462088294495,0.34977234808812874,0.40924860178555694,0.4290741477270033
1927-01-31,1927-01,-0.9861643627406623,0.06394961837692142,0.26597373601377283,0.3673491604452118,0.4011411868331486
1927-02-28,1927-02,-1.2868223781815868,-0.01969867684934351,0.22407442997659444,0.346399439775039,0.3871747063862211
1927-03-31,1927-03,-1.2952678280535195,-0.022048348063563483,0.22289748317779776,0.3458109644753153,0.3867823895197345
1927-04-30,1927-04,-1.5874803936224997,-0.10334697207560517,0.1821751239394177,0.3254497191048671,0.37320822593929415
1927-05-31,1927-05,-0.9929207226382218,0.062069881405541705,0.26503217857473366,0.3668783802054319,0.4008273333399587
1927-06-30,1927-06,-0.08758758212908657,0.313949325578583,0.39119821563901214,0.42996160244815756,0.4428828148355477
1927-07-31,1927-07,-0.39859269827897215,0.22742228676196424,0.3478569512407155,0.4082909002692065,0.42843568004942967
1927-08-31,1927-08,-0.4021275281485277,0.22643883554058378,0.3473643419940381,0.40804459485048955,0.42827147643695
1927-09-30,1927-09,-0.39859269827897215,0.22742228676196424,0.3478569512407155,0.4082909002692065,0.42843568004942967
1927-10-31,1927-10,-0.39509803693068124,0.22839456240127806,0.3483439626550415,0.4085344067627093,0.4285980177117666
1927-11-30,1927-11,-0.999753425585446,0.06016890446839074,0.2640799820685902,0.3664022804149218,0.4005099334796153
1927-12-31,1927-12,-0.999753425585446,0.06016890446839074,0.2640799820685902,0.3664022804149218,0.4005099334796153
1928-01-31,1928-01,-0.39859269827897215,0.22742228676196424,0.3478569512407155,0.4082909002692065,0.42843568004942967
1928-02-29,1928-02,-0.7114251417342942,0.14038685366988934,0.304261032909816,0.38649287071278393,0.4139036603449964
1928-03-31,1928-03,-0.405703223103277,0.22544401494092242,0.3468660378427753,0.40779544197028483,0.4281053745168118
1928-04-30,1928-04,-0.405703223103277,0.22544401494092242,0.3468660378427753,0.40779544197028483,0.4281053745168118
1928-05-31,1928-05,-0.4021275281485277,0.22643883554058378,0.3473643419940381,0.40804459485048955,0.42827147643695
1928-06-30,1928-06,-1.3124466408612112,-0.026827792919763838,0.22050346639388035,0.344613952217922,0.3859843813481306
1928-07-31,1928-07,-0.405703223103277,0.22544401494092242,0.3468660378427753,0.40779544197028483,0.4281053745168118
1928-08-31,1928-08,-0.09642639844165146,0.31149021297092516,0.3899664498098409,0.4293457175447345,0.44247222489992805
1928-09-30,1928-09,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1928-10-31,1928-10,-0.4021275281485277,0.22643883554058378,0.3473643419940381,0.40804459485048955,0.42827147643695
1928-11-30,1928-11,-0.09461776204012984,0.3119934071114492,0.3902184990026296,0.4294717425480933,0.4425562415688348
1928-12-31,1928-12,-0.405703223103277,0.22544401494092242,0.3468660378427753,0.40779544197028483,0.4281053745168118
1929-01-31,1929-01,-0.405703223103277,0.22544401494092242,0.3468660378427753,0.40779544197028483,0.4281053745168118
1929-02-28,1929-02,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1929-03-31,1929-03,-0.09825618848531292,0.3109811335188114,0.38971145267327456,0.4292182185647271,0.4423872255799222
1929-04-30,1929-04,-0.4129800759936493,0.22341946775564517,0.3458519451840644,0.40728839400355205,0.4277673425389864
1929-05-31,1929-05,-0.40932049590633224,0.22443762665987102,0.3463619394571963,0.4075433919635665,0.4279373411789978
1929-06-30,1929-06,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1929-07-31,1929-07,0.8459154740396839,0.5736661308083068,0.5212899751409034,0.49500769224825136,0.4862468747027291
1929-08-31,1929-08,0.8459154740396839,0.5736661308083068,0.5212899751409034,0.49500769224825136,0.4862468747027291
1929-09-30,1929-09,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1929-10-31,1929-10,0.5293617964877041,0.4855953855930318,0.4771754705151294,0.47295036870707013,0.4715419923417883
1929-11-30,1929-11,0.5293617964877041,0.4855953855930318,0.4771754705151294,0.47295036870707013,0.4715419923417883
1929-12-31,1929-12,0.5311915865313537,0.4861044650451422,0.47743046765169406,0.4730778676870767,0.47162699166179356
1930-01-31,1930-01,0.21646769902302326,0.3985427992819776,0.4335709601624847,0.4511480431259021,0.457007108620858
1930-02-28,1930-02,-0.09825618848531292,0.3109811335188114,0.38971145267327456,0.4292182185647271,0.4423872255799222
1930-03-31,1930-03,-0.10010750547065794,0.3104660648966746,0.38945345557039657,0.42908921959672003,0.4423012262679166
1930-04-30,1930-04,0.5349161295787942,0.4871406977760685,0.47794951507760247,0.4733373922380969,0.4718000080291421
1930-05-31,1930-05,-0.10010750547065794,0.3104660648966746,0.38945345557039657,0.42908921959672003,0.4423012262679166
1930-06-30,1930-06,-0.7277039635019796,0.1358578019924806,0.30199243769485506,0.38535856944237745,0.4131474594980509
1930-07-31,1930-07,-1.9611305284190248,-0.20730294591171483,0.13010373204350228,0.29941393908124186,0.3558510392566963
1930-08-31,1930-08,-2.272215989482184,-0.29385233808224487,0.08675127088364637,0.27773763850343264,0.3414001722046728
1930-09-30,1930-09,-1.9611305284190248,-0.20730294591171483,0.13010373204350228,0.29941393908124186,0.3558510392566963
1930-10-31,1930-10,-2.272215989482184,-0.29385233808224487,0.08675127088364637,0.27773763850343264,0.3414001722046728
1930-11-30,1930-11,-2.583301450545337,-0.38040173025277346,0.043398809723791176,0.2560613379256238,0.3269493051526495
1930-12-31,1930-12,-3.2253673730884542,-0.5590356501396146,-0.0460786537166048,0.21132246173305452,0.29712338769062563
1931-01-31,1931-01,-3.5602189510769833,-0.6521971898760089,-0.092743129708033,0.18799014839180372,0.28156851212962963
1931-02-28,1931-02,-3.8990099593947747,-0.7464547477269453,-0.13995659953465267,0.1643833372465392,0.26583063803262247
1931-03-31,1931-03,-3.923361898201974,-0.7532298811411974,-0.1433502537340431,0.1626865046673719,0.2646994163131658
1931-04-30,1931-04,-4.532160368382126,-0.9226082164975481,-0.22819160871882727,0.1202656901881759,0.23641887332674022
1931-05-31,1931-05,-4.8787071898692815,-1.0190235766234688,-0.27648591847939563,0.09611845733078794,0.22032071808831372
1931-06-30,1931-06,-5.229379568755107,-1.1165867386556538,-0.32535516049902025,0.07168375741557304,0.20403091814466723
1931-07-31,1931-07,-4.646585141090689,-0.9544431807332007,-0.24413769471596802,0.11229262144268815,0.23110349416302628
1931-08-31,1931-08,-4.349889796097886,-0.8718973694272224,-0.202790621226413,0.13296622494740185,0.24488589649964582
